date,elevation,evaporation,latitude,longitude,precipitation,pressure,soil_moisture,temperature,water_area_km2,wind_speed,humidity,precip_3day_avg,precip_7day_avg,temp_3day_avg,soil_3day_avg,day_of_year,month,year,is_monsoon,water_area_change,water_area_pct_change,days_since_last_flood,flood_event
7/31/2022,109.1929732,-0.003027979,26.24925128,68,0.086466519,98613.60224,0.298893679,29.77048514,147.4896882,4.633784207,74.17922855,0.084405847,0.233700543,29.47596244,0.321610877,212,7,2022,1,-143.2962922,-0.492789549,7,0
8/1/2022,109.1929732,-0.002759976,26.24925128,68,0.02534217,98688.87271,0.280638834,30.09450932,4.19339593,3.840108506,75.33495797,0.06771769,0.121822645,29.82609568,0.300123294,213,8,2022,1,-143.2962922,-0.971568209,8,0
8/2/2022,109.1929732,-0.002707954,26.24925128,68,0.022796905,98714.30991,0.264463258,30.49106047,449.6373631,2.64095212,75.52565872,0.044868531,0.067710694,30.11868498,0.281331924,214,8,2022,1,445.4439672,106.2251155,9,0
8/3/2022,109.1929732,-0.002791467,26.24925128,68,0.006477043,98832.63349,0.246524753,30.52968706,895.0813303,1.649557399,74.5383712,0.018205373,0.054748615,30.37175228,0.263875615,215,8,2022,1,445.4439672,0.990673827,0,1
8/3/2022,109.1929732,-0.002791467,26.24925128,68,0.006477043,98832.63349,0.246524753,30.52968706,1728.596858,1.649557399,74.5383712,0.011916997,0.044901529,30.51681153,0.252504254,215,8,2022,1,833.5155277,0.931217644,0,1
8/4/2022,109.1929732,-0.002802166,26.24925128,68,0.045276529,98818.88938,0.229172866,31.01183357,1484.249854,1.32593538,72.11798231,0.019410205,0.040597227,30.69040256,0.24074079,216,8,2022,1,-244.3470037,-0.141355691,0,1
8/5/2022,109.1929732,-0.002364724,26.24925128,68,0.21343895,98663.0323,0.216401738,30.99782397,1239.902851,1.459892551,73.30193257,0.088397508,0.058039309,30.8464482,0.230699786,217,8,2022,1,-244.3470037,-0.164626598,0,1
8/6/2022,109.1929732,-0.001536138,26.24925128,68,0.513186287,98568.08675,0.231642269,29.83823056,995.5558468,0.277566331,79.52088768,0.257300589,0.118999275,30.6159627,0.225738958,218,8,2022,1,-244.3470037,-0.197069475,0,1
8/6/2022,109.1929732,-0.001536138,26.24925128,68,0.513186287,98568.08675,0.231642269,29.83823056,1128.710311,0.277566331,79.52088768,0.413270508,0.188691292,30.2247617,0.226562092,218,8,2022,1,133.1544641,0.133748865,0,1
8/7/2022,109.1929732,-0.0024869,26.24925128,68,0.283698454,98512.66584,0.227433546,31.3525592,912.182546,0.718626678,72.23978294,0.436690342,0.225962942,30.34300677,0.230239361,219,8,2022,1,-216.527765,-0.191836437,0,1
8/8/2022,109.1929732,-0.002505518,26.24925128,68,0.414422456,98499.22277,0.216862114,31.47630911,695.654781,0.637762456,72.77315643,0.403769066,0.284240858,30.88903296,0.225312643,220,8,2022,1,-216.527765,-0.237373282,1,0
8/9/2022,109.1929732,-0.002455017,26.24925128,68,0.44022301,98454.67059,0.212636372,31.74476651,479.127016,2.207090768,69.99748674,0.379447973,0.346204568,31.52454494,0.218977344,221,8,2022,1,-216.527765,-0.311257496,2,0
8/10/2022,109.1929732,-0.002052994,26.24925128,68,0.845007451,98306.72218,0.246720194,31.30910691,262.5992511,3.243738759,73.01188227,0.566550972,0.460451842,31.51006084,0.225406227,222,8,2022,1,-216.527765,-0.451921427,3,0
8/10/2022,109.1929732,-0.002052994,26.24925128,68,0.845007451,98306.72218,0.246720194,31.30910691,407.8716136,3.243738759,73.01188227,0.710079304,0.550675914,31.45432678,0.23535892,222,8,2022,1,145.2723625,0.553209356,4,0
8/11/2022,109.1929732,-0.002481986,26.24925128,68,0.110940175,98282.52228,0.2505207,32.02418514,275.0154584,3.492086225,68.17778438,0.600318359,0.493212183,31.54746632,0.247987029,223,8,2022,1,-132.8561552,-0.32573033,5,0
8/12/2022,109.1929732,-0.001860441,26.24925128,68,0.64473215,98481.05416,0.334101046,28.58804263,142.1593032,3.409361682,82.96154817,0.533559925,0.51200445,30.64044489,0.27711398,224,8,2022,1,-132.8561552,-0.483086136,6,0
8/13/2022,109.1929732,-0.001444044,26.24925128,68,0.928131857,98551.09466,0.393165918,27.51136321,9.303147936,0.108314063,86.21508752,0.561268061,0.604066364,29.37453033,0.325929221,225,8,2022,1,-132.8561552,-0.93455829,7,0
8/14/2022,109.1929732,-0.001666389,26.24925128,68,0.144574898,98624.03926,0.401047471,26.76971025,296.0387704,2.012704662,86.2218355,0.572479635,0.565516713,27.6230387,0.376104811,226,8,2022,1,286.7356225,30.82135472,8,0
8/15/2022,109.1929732,-0.00138792,26.24925128,68,0.873241859,98888.89902,0.40997642,27.25366068,582.7743929,2.090945997,88.08548678,0.648649538,0.627376549,27.17824471,0.401396603,227,8,2022,1,286.7356225,0.968574562,9,0
8/15/2022,109.1929732,-0.00138792,26.24925128,68,0.873241859,98888.89902,0.40997642,27.25366068,1272.598052,2.090945997,88.08548678,0.630352872,0.631410036,27.09234387,0.407000104,227,8,2022,1,689.8236595,1.183689036,0,1
8/16/2022,109.1929732,-0.00180129,26.24925128,68,1.132310884,98837.2425,0.40922409,27.904294,1118.190187,2.768939896,85.67815629,0.959598201,0.672453383,27.47053845,0.409725644,228,8,2022,1,-154.4078659,-0.121332785,0,1
8/17/2022,109.1929732,-0.001788485,26.24925128,68,1.298447823,98541.68933,0.414274551,28.10693938,963.7823207,2.098993804,83.27262544,1.101333522,0.842097333,27.75496468,0.411158354,229,8,2022,1,-154.4078659,-0.138087302,0,1
8/18/2022,109.1929732,-0.000993476,26.24925128,68,5.351311374,98496.22469,0.425487947,26.36983993,809.3744548,3.733270148,90.31079719,2.59402336,1.514465793,27.46035777,0.416328863,230,8,2022,1,-154.4078659,-0.160210312,0,1
8/18/2022,109.1929732,-0.000993476,26.24925128,68,5.351311374,98496.22469,0.425487947,26.36983993,873.4496526,3.733270148,90.31079719,4.000356857,2.146348582,26.94887308,0.421750149,230,8,2022,1,64.07519785,0.079166321,0,1
8/19/2022,109.1929732,-0.00148515,26.24925128,68,2.384503981,98664.63409,0.414713127,27.31925917,753.5406584,5.092830602,85.56571992,4.362375576,2.466338451,26.68631301,0.42189634,231,8,2022,1,-119.9089943,-0.13728209,1,0
8/20/2022,109.1929732,-0.001310192,26.24925128,68,0.313731658,98814.31617,0.408739536,27.21582876,633.6316641,3.804615579,85.18202942,2.683182338,2.386408422,26.96830929,0.416313537,232,8,2022,1,-119.9089943,-0.159127438,2,0
8/21/2022,109.1929732,-0.001008516,26.24925128,68,1.68058599,98804.13966,0.414017055,26.62417597,513.7226699,2.383184401,88.20932634,1.45960721,2.501743298,27.05308797,0.412489906,233,8,2022,1,-119.9089943,-0.189240849,3,0
8/22/2022,109.1929732,-0.000969505,26.24925128,68,0.464151692,98800.57639,0.395207547,26.75287923,393.8136756,0.669218016,86.91607029,0.81948978,2.406291985,26.86429465,0.405988046,234,8,2022,1,-119.9089943,-0.233411919,4,0
8/22/2022,109.1929732,-0.000969505,26.24925128,68,0.464151692,98800.57639,0.395207547,26.75287923,879.5589663,0.669218016,86.91607029,0.869629791,2.287106823,26.70997814,0.401477383,234,8,2022,1,485.7452907,1.233439367,0,1
8/23/2022,109.1929732,-0.001314098,26.24925128,68,1.937244771,98796.77449,0.397627393,27.70857829,589.5282547,2.07625372,84.38448588,0.955182718,1.799383023,27.07144558,0.396014162,235,8,2022,1,-290.0307116,-0.329745614,1,0
8/24/2022,109.1929732,-0.000856312,26.24925128,68,3.542125772,98746.85343,0.423587506,25.65579607,299.4975431,2.641920657,89.93887296,1.981174078,1.540927937,26.7057512,0.405474148,236,8,2022,1,-290.0307116,-0.491970842,2,0
8/25/2022,109.1929732,-0.001107996,26.24925128,68,0.357713637,98870.98324,0.404218292,26.2726852,9.466831419,2.696586749,81.98444839,1.945694727,1.251386459,26.54568652,0.40847773,237,8,2022,1,-290.0307116,-0.968390955,3,0
8/26/2022,109.1929732,-0.001799429,26.24925128,68,0.511424345,99128.60878,0.383661765,27.21919917,438.3102134,2.802950027,79.83595249,1.470421251,1.279628271,26.38256015,0.403822521,238,8,2022,1,428.8433819,45.29956888,4,0
8/27/2022,109.1929732,-0.002113727,26.24925128,68,0.17181724,99125.19547,0.367370519,27.50873009,867.1535953,2.623998389,77.89946389,0.346985074,1.064089878,27.00020482,0.385083525,239,8,2022,1,428.8433819,0.978401527,0,1
8/27/2022,109.1929732,-0.002113727,26.24925128,68,0.17181724,99125.19547,0.367370519,27.50873009,2699.774764,2.623998389,77.89946389,0.285019608,1.022327814,27.41221979,0.372800935,239,8,2022,1,1832.621168,2.113375506,0,1
8/28/2022,109.1929732,-0.00263824,26.24925128,68,0.286557058,99062.648,0.348971843,28.2061127,2455.93227,1.99728184,75.99801106,0.210063846,0.996957152,27.74119096,0.361237627,240,8,2022,1,-243.8424937,-0.090319569,0,1
8/29/2022,109.1929732,-0.002544219,26.24925128,68,0.191753942,99371.2455,0.333723024,28.3158658,2212.089776,1.064216315,78.78918003,0.216709413,0.747601319,28.0102362,0.350021795,241,8,2022,1,-243.8424937,-0.099287141,0,1
8/30/2022,109.1929732,-0.002573261,26.24925128,68,0.143969033,99522.7948,0.322540234,28.33212981,1968.247283,1.636401073,78.16787307,0.207426678,0.262150356,28.28470277,0.335078367,242,8,2022,1,-243.8424937,-0.110231735,0,1
8/30/2022,109.1929732,-0.002573261,26.24925128,68,0.143969033,99522.7948,0.322540234,28.33212981,1574.480655,1.636401073,78.16787307,0.159897336,0.231615413,28.32670847,0.32626783,242,8,2022,1,-393.7666272,-0.20005953,0,1
8/31/2022,109.1929732,-0.002889703,26.24925128,68,0.4943778,99312.6305,0.306786631,28.53507944,1199.840142,2.880009073,75.53804613,0.260771955,0.229180192,28.39977969,0.317289033,243,8,2022,1,-374.6405134,-0.237945453,0,1
9/1/2022,109.1929732,-0.002749294,26.24925128,68,0.042800296,99247.90083,0.290483825,28.76964472,825.1996285,2.515799269,76.85865233,0.227049043,0.2107492,28.54561799,0.306603563,244,9,2022,1,-374.6405134,-0.312242023,0,1
9/2/2022,109.1929732,-0.002676387,26.24925128,68,0.061819249,99370.91359,0.276320747,28.65663991,450.5591151,2.120112857,76.02900141,0.199665782,0.195035202,28.65378802,0.291197068,245,9,2022,1,-374.6405134,-0.453999857,1,0
9/3/2022,109.1929732,-0.002818741,26.24925128,68,0.018607496,99097.79853,0.261236018,28.41042249,75.91860167,3.95738559,74.65126675,0.04107568,0.156756693,28.61223571,0.27601353,246,9,2022,1,-374.6405134,-0.831501352,2,0
9/3/2022,109.1929732,-0.002818741,26.24925128,68,0.018607496,99097.79853,0.261236018,28.41042249,1112.239211,3.95738559,74.65126675,0.033011414,0.132021486,28.49249496,0.266264261,246,9,2022,1,1036.320609,13.65041751,0,1
9/4/2022,109.1929732,-0.002808805,26.24925128,68,0.001490731,98858.06129,0.245904137,27.86552155,745.6894043,4.218481409,73.86710286,0.012901908,0.111667443,28.22878884,0.256125391,247,9,2022,1,-366.5498068,-0.329560227,1,0
9/5/2022,109.1929732,-0.002607259,26.24925128,68,0.017654696,99064.31805,0.232914255,28.43817865,379.1395976,2.503227529,75.00671569,0.012584308,0.093622538,28.23804089,0.246684803,248,9,2022,1,-366.5498068,-0.491558288,2,0
9/6/2022,109.1929732,-0.002224265,26.24925128,68,0.02206304,99319.33373,0.223562583,28.98839362,12.58979079,0.866005916,74.57250169,0.013736156,0.026149001,28.43069794,0.234126992,249,9,2022,1,-366.5498068,-0.966793786,3,0
9/7/2022,109.1929732,-0.002352217,26.24925128,68,0.046361139,99504.95449,0.214657641,29.1171829,585.8748433,0.834719246,70.88220847,0.028692958,0.026657692,28.84791839,0.223711493,250,9,2022,1,573.2850525,45.5357092,4,0
9/8/2022,109.1929732,-0.002533524,26.24925128,68,0.012323179,99509.11118,0.203324852,29.76654628,1159.159896,0.663719462,65.52865527,0.026915786,0.019586825,29.2907076,0.213848359,251,9,2022,1,573.2850525,0.978511126,0,1
9/8/2022,109.1929732,-0.002533524,26.24925128,68,0.012323179,99509.11118,0.203324852,29.76654628,2944.531603,0.663719462,65.52865527,0.023669165,0.018689066,29.55009182,0.207102449,251,9,2022,1,1785.371707,1.540229017,0,1
9/9/2022,109.1929732,-0.002708001,26.24925128,68,0.074674174,99345.97515,0.189943364,30.6638863,2614.408534,1.512703307,61.83601348,0.033106844,0.026698591,30.06565962,0.198864356,252,9,2022,1,-330.1230694,-0.11211395,0,1
9/10/2022,109.1929732,-0.002707008,26.24925128,68,0.063354225,99176.68779,0.1761403,31.70038547,2284.285464,1.166454469,60.96609633,0.050117193,0.035536233,30.71027269,0.189802839,253,9,2022,1,-330.1230694,-0.126270652,0,1
9/11/2022,109.1929732,-0.002512332,26.24925128,68,0.055236246,98946.94643,0.165080883,31.84864211,1954.162395,1.01067997,61.30766588,0.064421549,0.040905026,31.40430463,0.177054849,254,9,2022,1,-330.1230694,-0.144519183,0,1
9/11/2022,109.1929732,-0.002512332,26.24925128,68,0.055236246,98946.94643,0.165080883,31.84864211,1762.230277,1.01067997,61.30766588,0.057942239,0.045644055,31.79922323,0.168767355,254,9,2022,1,-191.9321181,-0.098217077,0,1
9/12/2022,109.1929732,-0.002186305,26.24925128,68,0.291599028,98923.33092,0.172750224,30.7521712,1415.009354,1.81911187,68.89419509,0.13402384,0.08067804,31.4831518,0.16763733,255,9,2022,1,-347.2209225,-0.197034932,0,1
9/13/2022,109.1929732,-0.002469297,26.24925128,68,0.040132794,99027.66811,0.16936868,31.20288029,1067.788432,2.25442184,64.75446702,0.128989356,0.084650842,31.26789787,0.169066596,256,9,2022,1,-347.2209225,-0.245384189,0,1
9/14/2022,109.1929732,-0.002521593,26.24925128,68,0.017784305,99080.33007,0.155007818,31.30393952,720.5675092,1.748408866,62.73267572,0.116505376,0.085431003,31.08633034,0.165708907,257,9,2022,1,-347.2209225,-0.32517764,1,0
9/15/2022,109.1929732,-0.002411938,26.24925128,68,0.007352202,98946.39791,0.143188711,30.70906779,373.3465868,2.28706356,61.45891823,0.021756434,0.075813578,31.07196253,0.15585507,258,9,2022,1,-347.2209225,-0.481871467,2,0
9/15/2022,109.1929732,-0.002411938,26.24925128,68,0.007352202,98946.39791,0.143188711,30.70906779,929.5996308,2.28706356,61.45891823,0.01082957,0.067813289,30.90735837,0.147128413,258,9,2022,1,556.253044,1.489910618,0,1
9/16/2022,109.1929732,-0.002149336,26.24925128,68,0.001336386,98650.25364,0.134291461,29.20843283,622.952628,3.658342547,65.96880714,0.00534693,0.060113309,30.20885614,0.140222961,259,9,2022,1,-306.6470027,-0.32986997,1,0
9/17/2022,109.1929732,-0.002011083,26.24925128,68,0.001034391,98899.29858,0.127672263,28.92556403,316.3056253,3.693489875,66.59965045,0.003240993,0.052370187,29.61435488,0.135050812,260,9,2022,1,-306.6470027,-0.492247707,2,0
9/18/2022,109.1929732,-0.001880203,26.24925128,68,0.000642943,99357.88942,0.121982241,28.7508514,9.658622619,1.906437361,66.73361002,0.001004573,0.010805032,28.96161609,0.127981988,261,9,2022,1,-306.6470027,-0.969464272,3,0
9/19/2022,109.1929732,-0.001980112,26.24925128,68,0.001025262,99329.19105,0.116533415,29.26028989,439.8285615,3.08301089,57.18624858,0.000900865,0.005218242,28.97890178,0.12206264,262,9,2022,1,430.1699389,44.53739999,4,0
9/20/2022,109.1929732,-0.001804119,26.24925128,68,0.001821196,99247.44298,0.11227922,28.93069053,869.9985004,2.585383997,62.77370174,0.001163134,0.002937797,28.98061061,0.116931625,263,9,2022,1,430.1699389,0.978040029,0,1
9/20/2022,109.1929732,-0.001804119,26.24925128,68,0.001821196,99247.44298,0.11227922,28.93069053,2305.006451,2.585383997,62.77370174,0.001555885,0.002147654,29.04055698,0.113697285,263,9,2022,1,1435.00795,1.649437269,0,1
9/21/2022,109.1929732,-0.001739161,26.24925128,68,0.000860108,99253.89827,0.108967467,29.0293512,2021.648182,2.188837375,61.45736778,0.001500834,0.001220212,28.96357742,0.111175302,264,9,2022,1,-283.3582681,-0.12293166,0,1
9/22/2022,109.1929732,-0.001654667,26.24925128,68,0.003327127,99223.58259,0.106215766,29.4434604,1738.289914,2.14967824,64.05261083,0.002002811,0.001504603,29.13450071,0.109154151,265,9,2022,1,-283.3582681,-0.140162008,0,1
9/23/2022,109.1929732,-0.001616122,26.24925128,68,0.001609905,99080.6223,0.10405788,29.55618502,1454.931646,3.106365606,62.9478383,0.00193238,0.00158682,29.34299887,0.106413704,266,9,2022,1,-283.3582681,-0.163009787,0,1
9/23/2022,109.1929732,-0.001616122,26.24925128,68,0.001609905,99080.6223,0.10405788,29.55618502,1249.640524,3.106365606,62.9478383,0.002182312,0.001724957,29.51861014,0.104777175,266,9,2022,1,-205.2911219,-0.141100183,0,1
9/24/2022,109.1929732,-0.001555723,26.24925128,68,0.00035944,98987.88463,0.102222933,29.07783583,997.0274959,3.102978379,63.52484839,0.001193083,0.00162984,29.39673529,0.103446231,267,9,2022,1,-252.6130284,-0.202148557,0,1
9/25/2022,109.1929732,-0.001471113,26.24925128,68,0.000720866,99147.04365,0.100884008,28.81054266,744.4144675,3.640564335,63.02680588,0.000896737,0.001472649,29.14818783,0.102388274,268,9,2022,1,-252.6130284,-0.25336616,1,0
9/26/2022,109.1929732,-0.001395757,26.24925128,68,0.003601742,99554.52583,0.099612053,28.41472012,491.801439,1.808743376,63.17226325,0.001560683,0.001727013,28.76769954,0.100906331,269,9,2022,1,-252.6130284,-0.339344598,2,0
9/27/2022,109.1929732,-0.001451071,26.24925128,68,0.001419694,99404.69327,0.098065781,28.86948804,239.1884106,2.522038656,58.08658696,0.001914101,0.001806954,28.69825027,0.099520614,270,9,2022,1,-252.6130284,-0.513648412,3,0
9/27/2022,109.1929732,-0.001451071,26.24925128,68,0.001419694,99404.69327,0.098065781,28.86948804,695.589566,2.522038656,58.08658696,0.002147044,0.001534464,28.71789873,0.098581205,270,9,2022,1,456.4011553,1.908124036,4,0
9/28/2022,109.1929732,-0.001386632,26.24925128,68,0.004550352,99302.26857,0.09693963,28.65557671,466.5281999,3.033720276,59.52994954,0.002463247,0.001954528,28.79818426,0.097690398,271,9,2022,1,-229.0613661,-0.329305351,5,0
9/29/2022,109.1929732,-0.001331498,26.24925128,68,0.00213836,99353.35697,0.095987245,28.89807943,237.4668338,2.652495842,59.29853013,0.002702802,0.002030021,28.80771473,0.096997552,272,9,2022,1,-229.0613661,-0.490991469,6,0
9/30/2022,109.1929732,-0.001332498,26.24925128,68,0.00307071,99392.71568,0.095095377,29.07113062,8.405467753,2.638427062,57.01132906,0.003253141,0.002417345,28.87492892,0.096007417,273,9,2022,1,-229.0613661,-0.964603614,7,0
10/1/2022,109.1929732,-0.001299549,26.24925128,68,0.002878999,99278.61363,0.094384819,28.76909552,351.597993,3.329222912,58.08053227,0.002696023,0.00272565,28.91276853,0.095155814,274,10,2022,0,343.1925252,40.82967603,8,0
10/2/2022,109.1929732,-0.001247687,26.24925128,68,0.005964744,99334.76844,0.093604421,28.73532729,694.7905182,2.976987642,58.73171317,0.003971484,0.003063222,28.85851781,0.094361539,275,10,2022,0,343.1925252,0.976093527,9,0
10/2/2022,109.1929732,-0.001247687,26.24925128,68,0.005964744,99334.76844,0.093604421,28.73532729,1916.403516,2.976987642,58.73171317,0.004936162,0.003712515,28.74658337,0.093864554,275,10,2022,0,1221.612997,1.758246501,0,1
10/3/2022,109.1929732,-0.001223489,26.24925128,68,0.001599377,99557.02778,0.092725158,28.80880979,1693.614604,1.647076437,58.12200835,0.004509621,0.003738184,28.75982146,0.093311333,276,10,2022,0,-222.788912,-0.116253654,0,1
10/4/2022,109.1929732,-0.001225645,26.24925128,68,4.01E-05,99675.82889,0.09180774,28.92525893,1470.825692,0.938640168,56.32098634,0.002534741,0.003093862,28.823132,0.09271244,277,10,2022,0,-222.788912,-0.131546405,0,1
10/5/2022,109.1929732,-0.001235689,26.24925128,68,4.35E-05,99528.76741,0.09112089,29.03500142,1248.03678,1.81248523,50.88072786,0.000560993,0.002794596,28.92302338,0.091884596,278,10,2022,0,-222.788912,-0.151472002,0,1
10/5/2022,109.1929732,-0.001235689,26.24925128,68,4.35E-05,99528.76741,0.09112089,29.03500142,954.4499863,1.81248523,50.88072786,4.24E-05,0.002362138,28.99842059,0.09134984,278,10,2022,0,-293.5867933,-0.235238895,0,1
10/6/2022,109.1929732,-0.001246375,26.24925128,68,0,99389.80572,0.090507424,29.06311782,762.5470166,1.668462018,46.60384791,2.90E-05,0.001950852,29.04437355,0.090916402,279,10,2022,0,-191.9029697,-0.201061315,1,0
10/7/2022,109.1929732,-0.001155165,26.24925128,68,0,99477.92201,0.090069686,29.33401432,570.6440469,2.280220913,43.00236848,1.45E-05,0.001098746,29.14404452,0.090566,280,10,2022,0,-191.9029697,-0.251660508,2,0
10/8/2022,109.1929732,-0.001117096,26.24925128,68,0,99610.22074,0.089660872,28.78345424,378.7410772,3.462985605,44.86602,0,0.00024664,29.06019546,0.090079328,281,10,2022,0,-191.9029697,-0.336291898,3,0
10/9/2022,109.1929732,-0.001089833,26.24925128,68,2.24E-06,99677.0386,0.089383794,28.64574529,186.8381075,0.844578214,47.48751494,7.45E-07,1.85E-05,28.92107128,0.089704784,282,10,2022,0,-191.9029697,-0.506686444,4,0
10/9/2022,109.1929732,-0.001089833,26.24925128,68,2.24E-06,99677.0386,0.089383794,28.64574529,631.0041367,0.844578214,47.48751494,1.49E-06,1.31E-05,28.69164827,0.089476153,282,10,2022,0,444.1660292,2.377277501,5,0
10/10/2022,109.1929732,-0.001070166,26.24925128,68,7.60E-05,99738.16787,0.089054913,28.65645436,422.7899499,0.272797228,44.90017993,2.68E-05,1.77E-05,28.64931498,0.089274167,283,10,2022,0,-208.2141868,-0.329972776,6,0
10/11/2022,109.1929732,-0.001041552,26.24925128,68,0,99606.58906,0.088672378,27.78918411,214.5757632,0.713817607,36.63771035,2.61E-05,1.15E-05,28.36379459,0.089037028,284,10,2022,0,-208.2141868,-0.49247667,7,0
10/12/2022,109.1929732,-0.001027429,26.24925128,68,0,99756.65319,0.088373971,27.00711875,6.361576395,1.016425478,34.17825224,2.53E-05,1.15E-05,27.81758574,0.088700421,285,10,2022,0,-208.2141868,-0.970352773,8,0
10/13/2022,109.1929732,-0.000989879,26.24925128,68,0,99903.21466,0.088264797,26.96847876,343.268083,0.834673561,32.87124405,0,1.15E-05,27.25492721,0.088437049,286,10,2022,0,336.9065066,52.95959456,9,0
10/14/2022,109.1929732,-0.000971605,26.24925128,68,1.12E-06,99924.52338,0.088065535,27.07862064,680.1745897,0.883106215,35.50678002,3.73E-07,1.17E-05,27.01807272,0.088234768,287,10,2022,0,336.9065066,0.981467615,10,0
10/14/2022,109.1929732,-0.000971605,26.24925128,68,1.12E-06,99924.52338,0.088065535,27.07862064,1763.041487,0.883106215,35.50678002,7.45E-07,1.15E-05,27.04190668,0.088131956,287,10,2022,0,1082.866898,1.592042564,0,1
10/15/2022,109.1929732,-0.000924176,26.24925128,68,0.000361224,99853.8817,0.087935918,26.90867635,1527.917617,0.727051971,37.45994562,0.000121153,6.28E-05,27.02197254,0.088022329,288,10,2022,0,-235.1238707,-0.133362642,0,1
10/16/2022,109.1929732,-0.000890143,26.24925128,68,0,100035.3089,0.087828046,26.92166918,1292.793746,0.65804385,40.85407222,0.000120781,5.19E-05,26.96965539,0.087943166,289,10,2022,0,-235.1238707,-0.153885176,0,1
10/17/2022,109.1929732,-0.000872145,26.24925128,68,1.34E-05,99995.17167,0.087723133,27.20039923,1057.669875,1.150374383,36.80016463,0.000124878,5.38E-05,27.01024825,0.087829032,290,10,2022,0,-235.1238707,-0.181872686,0,1
10/17/2022,109.1929732,-0.000872145,26.24925128,68,1.34E-05,99995.17167,0.087723133,27.20039923,870.4284136,1.150374383,36.80016463,8.94E-06,5.58E-05,27.10748921,0.087758104,290,10,2022,0,-187.2414615,-0.177032046,0,1
10/18/2022,109.1929732,-0.000898451,26.24925128,68,0,99763.33979,0.087533123,27.30164819,689.635645,1.336213984,39.61790528,8.94E-06,5.58E-05,27.23414888,0.087659797,291,10,2022,0,-180.7927687,-0.2077055,1,0
10/19/2022,109.1929732,-0.000802956,26.24925128,68,0,99744.67973,0.087665747,26.76758465,508.8428763,1.665633977,52.09263207,4.47E-06,5.56E-05,27.08987736,0.087640668,292,10,2022,0,-180.7927687,-0.262156937,2,0
10/20/2022,109.1929732,-0.000787584,26.24925128,68,4.47E-06,99884.99206,0.087752387,26.92282102,328.0501077,1.206890567,52.66244482,1.49E-06,5.61E-05,26.99735129,0.087650419,293,10,2022,0,-180.7927687,-0.355301758,3,0
10/21/2022,109.1929732,-0.000696487,26.24925128,68,0.000104294,100389.3371,0.087899203,26.00042251,147.257339,2.757464794,56.65494428,3.63E-05,1.94E-05,26.5636094,0.087772446,294,10,2022,0,-180.7927687,-0.551113273,4,0
10/21/2022,109.1929732,-0.000696487,26.24925128,68,0.000104294,100389.3371,0.087899203,26.00042251,565.7171643,2.757464794,56.65494428,7.10E-05,3.43E-05,26.30788868,0.087850264,294,10,2022,0,418.4598253,2.841690799,5,0
10/22/2022,109.1929732,-0.000743632,26.24925128,68,4.81E-05,100418.5172,0.087786492,26.56237487,379.2861664,0.368609779,49.04294199,8.55E-05,3.92E-05,26.18773996,0.087861633,295,10,2022,0,-186.4309979,-0.329548067,6,0
10/23/2022,109.1929732,-0.000760538,26.24925128,68,4.01E-05,100227.8804,0.087486313,26.68492701,192.8551685,0.486251956,43.41313949,6.42E-05,4.30E-05,26.41590813,0.087724003,296,10,2022,0,-186.4309979,-0.491531235,7,0
10/24/2022,109.1929732,-0.000712075,26.24925128,68,3.02E-05,99852.4587,0.087280777,26.11158967,6.424170526,1.194706815,46.97995406,3.94E-05,4.73E-05,26.45296385,0.087517861,297,10,2022,0,-186.4309979,-0.966689145,8,0
10/25/2022,109.1929732,-0.000709431,26.24925128,68,0,99700.25502,0.087326617,26.67635132,310.1600916,1.60679222,52.49408621,2.34E-05,4.73E-05,26.490956,0.087364569,298,10,2022,0,303.7359211,47.28017724,9,0
10/26/2022,109.1929732,-0.00067901,26.24925128,68,0,99960.02498,0.087364626,26.86818769,613.8960126,1.208539254,57.61009389,1.01E-05,4.67E-05,26.55204289,0.087324007,299,10,2022,0,303.7359211,0.979287566,10,0
10/26/2022,109.1929732,-0.00067901,26.24925128,68,0,99960.02498,0.087364626,26.86818769,1547.21968,1.208539254,57.61009389,0,3.18E-05,26.80424223,0.087351956,299,10,2022,0,933.3236677,1.520328604,0,1
10/27/2022,109.1929732,-0.000658016,26.24925128,68,1.68E-05,100002.8957,0.087346308,26.61026515,1371.605006,1.501745243,57.18462457,5.59E-06,1.93E-05,26.78221351,0.08735852,300,10,2022,0,-175.614674,-0.113503387,0,1
10/28/2022,109.1929732,-0.000672809,26.24925128,68,0.000196399,100075.5552,0.08725971,26.30640382,1195.990332,1.823190472,48.06418574,7.11E-05,4.05E-05,26.59495222,0.087323548,301,10,2022,0,-175.614674,-0.128035895,0,1
10/29/2022,109.1929732,-0.000677185,26.24925128,68,0,100102.8827,0.087050022,26.34729326,1020.375658,1.742163608,42.15647697,7.11E-05,3.48E-05,26.42132074,0.08721868,302,10,2022,0,-175.614674,-0.146836199,0,1
10/29/2022,109.1929732,-0.000677185,26.24925128,68,0,100102.8827,0.087050022,26.34729326,889.478147,1.742163608,42.15647697,6.55E-05,3.05E-05,26.33366344,0.087119918,302,10,2022,0,-130.8975113,-0.128283648,0,1
10/30/2022,109.1929732,-0.000662518,26.24925128,68,0,100126.2257,0.086858682,26.19419145,694.8453182,1.358837002,40.97882996,0,3.05E-05,26.29625932,0.086986242,303,10,2022,0,-194.6328289,-0.218816875,1,0
